0.5	-0.353	0.07517		0.5	-0.40026	0.0725		0.5	-0.297	0.07075		0.5	-0.36325	0.0608		0.5	-0.311	0.06519		0.5	-0.308	0.06678		0.5	-0.30824	0.06907		0.5	-0.4247	0.06578		0.5	-0.2935	0.07553		0.5	-0.31326	0.06772		
0.51	-0.336	0.07526		0.51	-0.38333	0.06973		0.51	-0.282	0.076		0.51	-0.34642	0.0601		0.51	-0.295	0.06986		0.51	-0.292	0.07157		0.51	-0.29218	0.07382		0.51	-0.4082	0.06208		0.51	-0.27792	0.08147		0.51	-0.29757	0.07183		
0.52	-0.318	0.07773		0.52	-0.36546	0.06795		0.52	-0.267	0.08205		0.52	-0.32913	0.06258		0.52	-0.279	0.07538		0.52	-0.277	0.07715		0.52	-0.27707	0.07942		0.52	-0.39157	0.05933		0.52	-0.26294	0.08763		0.52	-0.28181	0.07717		
0.53	-0.301	0.08126		0.53	-0.34735	0.06912		0.53	-0.252	0.08882		0.53	-0.31238	0.06625		0.53	-0.264	0.08112		0.53	-0.262	0.0832		0.53	-0.26288	0.08536		0.53	-0.37386	0.05787		0.53	-0.24877	0.09416		0.53	-0.26668	0.08331		
0.54	-0.285	0.0858		0.54	-0.33036	0.06889		0.54	-0.238	0.09561		0.54	-0.29595	0.07091		0.54	-0.249	0.08784		0.54	-0.247	0.09005		0.54	-0.24851	0.09163		0.54	-0.35632	0.0591		0.54	-0.23485	0.10089		0.54	-0.25223	0.08949		
0.55	-0.269	0.09132		0.55	-0.31329	0.07174		0.55	-0.225	0.103		0.55	-0.28035	0.07665		0.55	-0.235	0.09471		0.55	-0.234	0.09678		0.55	-0.23445	0.09874		0.55	-0.3394	0.05956		0.55	-0.22194	0.10752		0.55	-0.23857	0.09611		
0.56	-0.254	0.09751		0.56	-0.29662	0.07574		0.56	-0.212	0.11		0.56	-0.2652	0.08309		0.56	-0.221	0.102		0.56	-0.22	0.104		0.56	-0.22091	0.10564		0.56	-0.32254	0.06243		0.56	-0.2094	0.11417		0.56	-0.22492	0.10289		
0.57	-0.24	0.104		0.57	-0.28026	0.0808		0.57	-0.198	0.117		0.57	-0.25011	0.08977		0.57	-0.208	0.109		0.57	-0.207	0.111		0.57	-0.20854	0.11229		0.57	-0.30574	0.06662		0.57	-0.19613	0.12116		0.57	-0.21174	0.10996		
0.58	-0.225	0.111		0.58	-0.26443	0.0867		0.58	-0.187	0.125		0.58	-0.23634	0.09669		0.58	-0.195	0.116		0.58	-0.194	0.118		0.58	-0.19539	0.1194		0.58	-0.29	0.07163		0.58	-0.18446	0.12993		0.58	-0.19845	0.11713		
0.59	-0.212	0.118		0.59	-0.24971	0.09301		0.59	-0.174	0.132		0.59	-0.22291	0.1038		0.59	-0.184	0.124		0.59	-0.183	0.128		0.59	-0.18424	0.12778		0.59	-0.27507	0.07701		0.59	-0.17208	0.13519		0.59	-0.18793	0.12444		
